42800.0,-1.0,-0.0085,7.838,0.50302683825,7.45,0.04435423,0.04,8.45,0
11000.0,-1.04,0.0136,7.734,0.472317689696,7.41,0.04470341,-0.04,8.45,0
44400.0,-1.08,-0.0138,7.63,0.414125584817,7.41,0.04305111,0.0,8.49,0
78800.0,-1.04,0.024,7.501,0.315260209985,7.2,0.04414239,-0.21,8.24,0
495200.0,-1.0,-0.0073,7.368,0.24903011866,6.91,0.04790651,-0.29,7.91,0
66400.0,-1.2,0.3224,7.206,0.350148539908,6.29,0.07224408,-0.62,7.49,2
166500.0,-0.99,-0.0257,7.095,0.412849851641,6.38,0.06353768,0.09,7.37,0
87800.0,-0.25,0.1173,7.045,0.406749308543,6.87,0.06818846,0.49,7.12,1
58200.0,-0.79,0.0422,6.995,0.42478818251,6.62,0.07049778,-0.25,7.41,0
63800.0,-0.95,0.0333,6.904,0.423608309645,6.5,0.07090182,-0.12,7.45,0
36200.0,-1.12,0.021,6.788,0.416984412179,6.29,0.07305979,-0.21,7.41,0
108400.0,-0.99,0.0252,6.689,0.372731807068,6.42,0.07221235,0.13,7.41,0
133400.0,-1.07,0.064,6.561,0.31907522624,6.13,0.07804217,-0.29,7.2,0
33200.0,-0.86,0.0546,6.446,0.271779322245,6.05,0.08291607,-0.08,6.91,0
46800.0,-0.08,-0.462,6.376,0.230225975945,6.21,0.07953271,0.16,6.29,0
54600.0,0.08,-0.0196,6.393,0.229523419284,6.46,0.05140791,0.25,6.38,0
24000.0,-0.25,-0.1119,6.417,0.239250914314,6.62,0.05078611,0.16,6.87,0
29800.0,-0.16,-0.0638,6.376,0.187680579709,6.46,0.04089796,-0.16,6.62,0
79800.0,-0.45,-0.0284,6.319,0.191439285414,6.05,0.0368885,-0.41,6.5,2
86600.0,-0.49,0.016,6.249,0.23539116381,5.8,0.0377339,-0.25,6.29,0
51900.0,-0.46,0.0504,6.216,0.250007999872,5.96,0.03888224,0.16,6.42,0
145800.0,-0.29,-0.0565,6.158,0.262899220235,5.84,0.03958916,-0.12,6.13,0
84000.0,-0.75,0.0124,6.075,0.368463023925,5.3,0.04067164,-0.54,6.05,2
216600.0,-0.87,0.0508,6.004,0.429748763814,5.34,0.03708654,0.04,6.21,0
114200.0,-1.16,0.1698,5.913,0.470872594233,5.3,0.04650462,-0.04,6.46,0
56000.0,-1.4,0.0596,5.789,0.473760488011,5.22,0.04944258,-0.08,6.62,0
65700.0,-1.24,0.032,5.649,0.410084137708,5.22,0.04875126,0.0,6.46,0
107100.0,-0.96,0.0359,5.512,0.33893362182,5.09,0.05054499,-0.13,6.05,0
463500.0,-1.04,0.0273,5.383,0.354740750408,4.76,0.05384005,-0.33,5.8,2
141000.0,-1.65,0.3769,5.234,0.448758286832,4.31,0.0691885,-0.45,5.96,2
75400.0,-1.58,0.0891,5.064,0.46329688106,4.26,0.07003374,-0.05,5.84,0
228000.0,-0.99,-0.0704,4.911,0.433438576963,4.31,0.07025252,0.05,5.3,0
101600.0,-1.53,0.144,4.762,0.52130221561,3.81,0.07121192,-0.5,5.34,4
320800.0,-1.2,-0.115,4.638,0.516522990776,4.1,0.07089192,0.29,5.3,1
323800.0,-0.29,0.2066,4.601,0.479717625276,4.93,0.07522756,0.83,5.22,3
100000.0,-0.54,0.2678,4.547,0.435340096936,4.68,0.08442016,-0.25,5.22,2
150400.0,-0.25,0.0343,4.509,0.389061691766,4.84,0.08633696,0.16,5.09,0
150900.0,-0.08,0.0433,4.468,0.344754985461,4.68,0.09003155,-0.16,4.76,0
152200.0,0.29,-0.3126,4.452,0.334388995034,4.6,0.09187499,-0.08,4.31,0
98000.0,0.42,0.0112,4.489,0.337089009017,4.68,0.0790211,0.08,4.26,0
66800.0,0.53,0.0226,4.547,0.342550726171,4.84,0.0777577,0.16,4.31,0
98800.0,0.99,-0.1612,4.596,0.340182304067,4.8,0.07771436,-0.04,3.81,0
86800.0,0.45,-0.0028,4.67,0.220635445928,4.55,0.07352296,-0.25,4.1,2
112400.0,-0.21,-0.234,4.732,0.112231902773,4.72,0.07345432,0.17,4.93,0
108400.0,0.37,-0.2114,4.744,0.13654303351,5.05,0.06331508,0.33,4.68,1
54000.0,-0.16,0.0084,4.744,0.13654303351,4.68,0.05323436,-0.37,4.84,2
43800.0,-0.21,-0.0964,4.707,0.154470061824,4.47,0.05080816,-0.21,4.68,0
66900.0,-0.17,-0.1071,4.682,0.175601822314,4.43,0.04570978,-0.04,4.6,0
36600.0,0.08,-0.0853,4.698,0.174688293826,4.76,0.04195282,0.33,4.68,1
25500.0,-0.29,-0.0614,4.685,0.180291430745,4.55,0.03649516,-0.21,4.84,0
39400.0,-0.33,-0.0413,4.648,0.182636250509,4.47,0.03289181,-0.08,4.8,0
38700.0,-0.16,-0.0594,4.607,0.189791991401,4.39,0.03141507,-0.08,4.55,0
61000.0,-0.33,-0.0481,4.591,0.200372153754,4.39,0.0286186,0.0,4.72,0
83800.0,-0.66,-0.0514,4.558,0.203558345444,4.39,0.02719954,0.0,5.05,0
43200.0,-0.08,-0.0246,4.513,0.124020159652,4.6,0.02537814,0.21,4.68,0
42800.0,0.0,-0.0108,4.492,0.111067547015,4.47,0.02223606,-0.13,4.47,0
210800.0,-0.04,-0.001,4.484,0.115169440391,4.39,0.02170118,-0.08,4.43,0
35000.0,-0.58,0.1439,4.459,0.146931957041,4.18,0.02857228,-0.21,4.76,0
154500.0,-0.37,-0.0016,4.401,0.130188325129,4.18,0.02685084,0.0,4.55,0
59600.0,-0.5,0.129,4.343,0.173034678605,3.97,0.03131919,-0.21,4.47,2
77800.0,-0.42,0.0202,4.293,0.199351448452,3.97,0.03254546,0.0,4.39,0
44400.0,-0.5,0.0391,4.243,0.229218236622,3.89,0.03384222,-0.08,4.39,0
85500.0,-0.46,-0.0166,4.197,0.240958502651,3.93,0.03388821,0.04,4.39,0
98700.0,-0.83,0.0017,4.135,0.262154534578,3.77,0.03443366,-0.16,4.6,0
71100.0,-0.54,0.0555,4.068,0.216370053381,3.93,0.03445777,0.16,4.47,0
44000.0,-0.66,0.0283,3.994,0.191321718579,3.73,0.03517876,-0.2,4.39,2
58600.0,-0.54,-0.1668,3.919,0.166820262558,3.64,0.03490144,-0.09,4.18,0
45000.0,-0.74,0.0236,3.845,0.19617594144,3.44,0.02810584,-0.2,4.18,2
57900.0,-0.57,-0.1095,3.767,0.202437644721,3.4,0.02817284,-0.04,3.97,0
74800.0,-0.57,-0.0017,3.71,0.216979261682,3.4,0.02400779,0.0,3.97,0
81000.0,-0.66,-0.003,3.636,0.240590939148,3.23,0.02405771,-0.17,3.89,0
63000.0,-0.78,0.0366,3.562,0.263772629361,3.15,0.02358279,-0.08,3.93,0
129300.0,-0.79,-0.0225,3.467,0.284395850884,2.98,0.02371527,-0.17,3.77,2
146400.0,-0.74,0.0306,3.409,0.275697297774,3.19,0.02461659,0.21,3.93,1
307500.0,-0.54,0.0753,3.335,0.219510819779,3.19,0.02540784,0.0,3.73,0
43200.0,-0.24,0.2635,3.302,0.178650496781,3.4,0.03321081,0.21,3.64,1
53700.0,-0.21,-0.0154,3.261,0.139028774,3.23,0.03300457,-0.17,3.44,0
61800.0,-0.29,0.0087,3.228,0.131590273197,3.11,0.0326588,-0.12,3.4,0
79500.0,-0.17,0.0039,3.211,0.118612815496,3.23,0.03312494,0.12,3.4,0
84800.0,-0.17,0.0047,3.177,0.107800742112,3.06,0.03358904,-0.17,3.23,2
37000.0,-0.17,0.0038,3.152,0.120813906484,2.98,0.03370004,-0.08,3.15,0
33000.0,0.04,-0.026,3.139,0.127157382798,3.02,0.03226594,0.04,2.98,0
106500.0,-0.17,-0.0963,3.143,0.122641754717,3.02,0.03138514,0.0,3.19,0
114000.0,-0.29,-0.0399,3.114,0.141010637897,2.9,0.03034897,-0.12,3.19,0
115600.0,-0.71,-0.1935,3.064,0.18650469163,2.69,0.02874541,-0.21,3.4,2
166800.0,-0.83,0.0724,2.964,0.239966664352,2.4,0.02106481,-0.29,3.23,4
141800.0,-1.04,0.1131,2.848,0.34201754341,2.07,0.02312221,-0.33,3.11,4
150400.0,-0.95,0.08,2.765,0.368082871104,2.28,0.02468518,0.21,3.23,3
206800.0,-0.62,0.0709,2.686,0.343778998777,2.44,0.0263588,0.16,3.06,1
169000.0,-0.41,0.122,2.637,0.321155725467,2.57,0.02924086,0.13,2.98,1
351200.0,0.25,0.132,2.666,0.361391754195,3.27,0.03224012,0.7,3.02,3
110800.0,0.87,0.3182,2.753,0.510216620662,3.89,0.0447844,0.62,3.02,3
156000.0,0.45,0.0043,2.786,0.536417747656,3.35,0.0474996,-0.54,2.9,4
48200.0,0.75,0.042,2.84,0.571226750074,3.44,0.0497775,0.09,2.69,0
93200.0,1.12,-0.0674,2.923,0.602827504349,3.52,0.04840754,0.08,2.4,0
183000.0,1.66,-0.0736,3.056,0.619260849723,3.73,0.0491095,0.21,2.07,1
66800.0,1.65,0.0412,3.242,0.572761730565,3.93,0.05284864,0.2,2.28,1
61800.0,1.41,-0.0836,3.399,0.497824266182,3.85,0.0521874,-0.08,2.44,0
48600.0,0.83,-0.145,3.495,0.382942554439,3.4,0.05061884,-0.45,2.57,4
72900.0,0.25,-0.1204,3.59,0.228298050802,3.52,0.0470148,0.12,3.27,0
48900.0,-0.54,-0.2783,3.598,0.218119233448,3.35,0.04393065,-0.17,3.89,0
63600.0,0.21,-0.0619,3.565,0.195205020427,3.56,0.03200981,0.21,3.35,1
121000.0,0.37,-0.0924,3.611,0.193310630851,3.81,0.03072117,0.25,3.44,1
28800.0,0.08,0.0728,3.627,0.18493512376,3.6,0.02971077,-0.21,3.52,2
18200.0,-0.09,-0.0644,3.639,0.181463494951,3.64,0.02906245,0.04,3.73,0
27400.0,-0.2,-0.1648,3.639,0.181463494951,3.73,0.02626495,0.09,3.93,0
37800.0,-0.45,-0.0394,3.586,0.165420675854,3.4,0.02000465,-0.33,3.85,2
77800.0,0.08,-0.024,3.549,0.141947173272,3.48,0.01874829,0.08,3.4,0
45300.0,-0.29,0.0292,3.532,0.166781293915,3.23,0.01916003,-0.25,3.52,2
46500.0,-0.08,-0.0276,3.507,0.184502032509,3.27,0.01893062,0.04,3.35,0
14600.0,-0.58,-0.0024,3.47,0.240790365256,2.98,0.01787417,-0.29,3.56,2
